Ногайские народные сказки,1979;
Ной Морсвод убежал,2013;
Норвежские народные сказки ,1986;
Норвезькі народні казки,1986;
Нос королевы,2012;
Носильщик и ходжа,No data;
Ночная Мышь, или Первый полет,2007;
Ночной разговор,No data;
Ночь,No data;
Ночь голубой луны,2015;
Ночь перед Рождеством (Художник Е. Сахновская),1942;
Ну дела, или Что случилось на рыжем болоте,No data;
Ну и ну!,1981;
Ну погоди или двое на одного,No data;
Ну, погодите! или Двое на одного,1998;
Нужда и врать заставит,No data;
Нурадин и брат му Шамзадин,1972;
О бегемоте, который боялся прививок (Сказки),2016;
О Бублике и Мышке,2013;
О верном слуге и коварной жене (Эфиопия),1990;
О всемирном потопе,No data;
О гномах и сиротке Марысе,No data;
О горшке,2009;
О девочке Васюшке и её снах,No data;
О женщине, оказавшейся злее змеи,No data;
О квадратно-круглом лесе, Микке-мяу и других,1985;
О маленьких волшебниках и Петькиных друзьях,1981;
О маленькой фее и молодом чабане.,1949;
О русалках и горошинах (СИ),2014;
О семи мудрецах и о юноше,2009;
О том как буря перевесила вывески,No data;
О том, как Ча превратился в дракона,No data;
О том, как человек в черепаху превратился,No data;
О хитрой куме-лисе,1960;
О чём пела золотая кукушка,1978;
О чём рассказали птицы,No data;
О, как ты прекрасна, Панама!,2010;
Об УЖаснейшем УЖе,No data;
Обезьяна и конфета,No data;
Обезьяна и краб,No data;
Обезьяний дворец,No data;
Обезьянка с обрезанным хвостом,No data;
Обет молчания,No data;
Облако,1983;
Облако-остров,2014;
Облачко и Лев,2013;
Облачная овечка,1965;
Обманное колечко,No data;
Оборотень из старого храма,No data;
Обратная сторона радуги,2014;
Общее собрание знаков препинания,1945;
Обыкновенная сказка,2001;
Обыкновенное чудо. Дракон (сборник),2008;
Обыкновенное чудо. Дракон.,No data;
Овчарят Бичиа,1981;
Огненный бог Марранов(с иллюстрациями),2001;
Огниво,2003;
Огниво,2011;
Огонь и лед,2003;
Огромное окно,2003;
Огромный крокодил,2013;
Огурчик,No data;
Огурчик,No data;
Один год из жизни козы Фроси Помидоркиной,2019;
Одиннадцать необыкновенностей из жизни Чепухоносиков, их друзей и знакомых (Рисунки О. Шклярук},1992;
Однажды в полдень,No data;
Однажды в сказочной стране,2012;
Одолеем Бармалея,1943;
Одомашнивание кота Мурзика,2014;
Одуванчик,No data;
Ожерелье королевы,1990;
Ожидание чуда,No data;
Озеро богатыря,No data;
Озеро синих гагар,1971;
Озма з країни Оз,2006;
Озмалетное путешествие в Стране Оз,2003;
Озорные сказки,1961;
Окаменевшие волки,1974;
Океан и маленькая обезьянка,2008;
Около нодьи,1962;
Окоцвет,1970;
Оле-Лукойе,1971;
Оле-Лукойе - английский и русский параллельные тексты,No data;
Оле-Лукойе (сборник),2016;
Олексій, Веселесик і Жарт-Птиця,No data;
Олень на тому березі,1987;
Олень\xa0У,No data;
Олимпиада-80,No data;
Ольховая Чурка,No data;
Олюшкины Сказки,No data;
Олюшкины Сказки,No data;
Онгоро, Нэнгоро и Норо,No data;
Ондржей Секора. Сказки о букашках,2019;
Они еще спали,No data;
Опасная тропа,2003;
Опасные странствия Хомы и Суслика,2016;
Опасный канун,2004;
Опера доктора Дулиттла,1993;
Операция «Тюбетейка»,1987;
Орден Жёлтого Дятла,1961;
Орден Жёлтого Дятла (с иллюстрациями),1993;
Орден Жовтого Дятла,1964;
Орден Фарфоровых Рыцарей,2000;
Ореховый прутик,1956;
Орешек,1973;
Освободители своей отчизны,1993;
Осенний день,No data;
Осенняя охота с Мурманом и Аленушкой,No data;
Осенняя сказка,1980;
Осенняя сказка,No data;
Осетинские народные сказки,1973;
Осидори,No data;
Осколки счастья,2012;
Ослиная шкура,2007;
Ослиная шкура (др. пер.),No data;
Оставь окно открытым. Повесть-сказка,1978;
Осторожно пуппитролли!,No data;
Осторожно, сказка!,1973;
Остров капитанов,2009;
Остров людоедов,No data;
Остров ошибок,1956;
От Клубка до Праздничного марша (сборник),2013;
От песчинки до елочной макушки,No data;
Отважный заяц,No data;
Отдай то, что дома не оставил,No data;
Откуда взялись броненосцы,1956;
Откуда взялись звери, птицы и рыбы,No data;
Откуда млечный путь взялся?,No data;
Откуда пошли паны на Полесье,No data;
Откуда у кита такая глотка,1956;
Откуда у королевы английской столько денег,No data;
Откуда у Леопарда пятна,2011;
Откуда у носорога шкура,1956;
Отпрыск райского растения,No data;
Отстаньте от людоеда!,2002;
Отто и летающие близнецы. Повесть о Кармидийцах,2004;
Отцовский завет — лучший совет (Эфиопия),1990;
Отчего земляные черви не поют,No data;
Отчего у белого медведя нос чёрный,No data;
Отчего у верблюда горб,1956;
Отчего у Дикобраза такая причёска,2013;
Отчего у казуара синяя голова,No data;
Отшельник и Роза,1969;
Охотник до сказок,1950;
Охотник и Змея,1983;
Охотники за мизераблями,No data;
Очень необычная фея,2019;
Павлин-насмешник,No data;
Паддингтон путешествует,2008;
Падишах и дочь кузнеца,No data;
Палей и Люлех,1989;
Память,No data;
Пан и сказочник,No data;
Пан Клякса. Трилогия (ЛП),2015;
Пан Ниточка,1973;
Пан Ниточка. Сказка,1973;
Панна квітів,1990;
Панталония — страна чудаков,1990;
Пану наука,No data;
Папа и море,2009;
Папин дракон,2012;
Паровозик из Ромашкова,No data;
Парочка,No data;
Пастух и три русалки,No data;
Пастух и царевич,No data;
Пастушка Анка,1973;
Пастушок и король эльфов и другие скандинавские сказки (сборник),2017;
Пастушонок и трое купцов,No data;
Пастушья дудочка,No data;
Пасхальный Кролик, или Путешествие к центру Земли,2013;
Паук и крылья,No data;
Пауки в банке,No data;
Паутина Шарлотты,1952;
Паутинка Шарлотты,2000;
Паучок,No data;
Певец во стане русских воинов,2008;
Педагогические притчи (сборник),2014;
Пейтер, Петер и Пер,No data;
Пекарь и нечистая сила,No data;
Пелле Безхвостий у школі,2010;
Пенница,No data;
Пеппи Длинныйчулок. Повесть-сказка,1980;
Пера-богатырь,1985;
Первая Вечерняя Звезда,1973;
Первая заповедь блаженства,2008;
Первое дело,2019;
Первое мщение хитрого Петре,No data;
Первое приключение домовенка Кузьки,2006;
Первое путешествие кота Батона/The First Journey of Shadow the Cat,No data;
Первоклашкины сказки,2013;
Первые броненосцы,1993;
Первые испытания,1969;
Первый угленос,2010;
Перевернутое дерево,1956;
Переводы Юрия Коринца,1982;
Перельдар,No data;
Перепёлка и Воробей,2013;
Переулок Птичий, дом 1,1982;
Переулочки,1997;
Перо и чернильница,No data;
Перстень рыбака,1993;
Перстень рыбака,1993;
Перстень Сулеймана,No data;
Перчик,No data;
Перышко Финиста ясна сокола,2012;
Перышко Финиста Ясна-сокола,1987;
Перья Жар-птицы (сборник),2016;
Пёс спешит на помощь,2013;
Песенка Мышонка,2010;
Песик,No data;
Песнь Огня,2005;
Песня дельфина,2008;
Песочная страна,No data;
Песчаные мачты,No data;
Петима братя и една сестра,1981;
Петров и Васечкин в стране Эргония. Новые приключения,2015;
Петрушка — художник,No data;
Петух и жерновки,1947;
Петух и жерновки,1947;
Петух и краски,1976;
Петух и краски,1976;
Петух и лиса,No data;
Петух, нарисованный на свитке,No data;
Петушок - золотой гребешок,No data;
Петушок – золотой гребешок,2012;
Петя и Красная Шапочка,2000;
Петя и Красная Шапочка и другие истории,2017;
Петя Иванов и волшебник Тик-Так,1964;
Печатное дело,2016;
Пещера Масипкуль,No data;
Пик и Хик,1963;
Пик и Хик, или приключения братцев-невеличек на лесных дорогах и в голубом подснежном городе,1967;
Пилипка-сынок,No data;
Пингвин и мы,No data;
Пингвин Тамино,2005;
Пингвин Тамину и великий дух Маниту,2005;
Пингвинёнок,1963;
Пираты Кошачьего моря. Остров забытых сокровищ,2017;
Пирог,1959;
Пироскаф «Дед Мазай»,2011;
Пистолет одиночества,No data;
Питер Нимбл и волшебные глаза,2019;
Питер Пен,2001;
Питер Пэн и Венди,2011;
Питер Пэн и Венди. Повесть-сказка,1968;
Питер-кролик и другие,2001;
Пламя изменений,2016;
Планета новогодних елок,1987;
Планета новорічних ялинок (збірка),No data;
Планета Эстей,No data;
Пластусів щоденник,1965;
Племянник чародея (с иллюстрациями),1991;
Пленники кораллового рифа,No data;
Плеяды и созвездие Ориона,No data;
Плотник и демон Онироку,No data;
Плохо нарисованная курица,1989;
Площадь картонных часов,No data;
Площадь картонных часов [с иллюстрациями],1971;
Плутишкина сказка,No data;
Плюшевый медвежонок,No data;
По дорогам сказки,No data;
По дорогам сказки,1971;
По дорогам сказки,No data;
По дорогам сказки,1971;
По дороге сна [СИ],2018;
По копейке блестка,No data;
По лунной дорожке,1988;
По одежке протягивай ножки,No data;
По следам золотого ключика,No data;
По следам сказок,No data;
По щучьему велению,No data;
По щучьему веленью,2012;
По щучьему веленью,No data;
Побег из Араманта,2005;
Победител на най-силните,1981;
Побеждённый Карабас,1998;
Побеждённый Карабас,1998;
Побежденный Карабас (с иллюстрациями В. Конашевича),1966;
Побежденный Карабас (с иллюстрациями),1966;
Побежденный Карабас. Повесть-сказка,1989;
Побратимы,No data;
Повелитель драконов,2006;
Повелитель летучих обезьян,2001;
Повести-сказки,1972;
Повесть о двух сестрах и о волшебной стране Мерце,1959;
Повесть о последнем в мире драконе,2011;
Под грибом,1998;
Под домной,1962;
Под землей,1962;
Под ивой,No data;
Под крыльцом,2012;
Под одной крышей,1962;
Подарки для красавицы,No data;
Подарки феи,No data;
Подарок вороны,1989;
Подарок голубя,No data;
Подарок для принцессы (СИ),No data;
Подарок тролля,2007;
Подарок феи,No data;
Подвиг Гао Ляна,No data;
Подвиг крестьянской девушки,No data;
Подвиги Слабачка,2016;
Подземные царства,2012;
Подземный человечек - английский и русский параллельные тексты,No data;
Поди туда - не знаю куда, принеси то - не знаю что.,No data;
Подменыш,1993;
Подорож «Пройдисвіта»,2012;
Поездка в Питер и обратно,No data;
Пока бьют часы,2010;
Покатигорошек,No data;
Покидающие Эдем. Мелинда, Принцесса фей. Книга 1,No data;
Покоритель зари, или Плавание на край света (с иллюстрациями),1991;
Поле ромашек,No data;
Полено,No data;
Полещуки и Полевики,No data;
Полинка и Баг,No data;
Полное собрание сказок и легенд в одном томе,No data;
Полосатый захватчик,No data;
Полската девойка,1981;
Полудница Акуля,2003;
Полушубочек,No data;
Полынь - средство от всех напастей,No data;
Польза образования,No data;
Польза от знаний,No data;
Польские народные сказки,No data;
Польские народные сказки,No data;
Помещик и староста,No data;
Пони в яблоках по кличке Пончик,No data;
Понимайка и лось,1955;
ПОПАЛСЯ ВОЛЧОК НА КРЮЧОК,No data;
Попался волчок на крючок [рисунки автора],2007;
Поповские поучения,No data;
Поросенок в колючей шубке,1977;
Поросятина и медовые соты,No data;
Поросячьи хвостики,No data;
Портной и царь,No data;
Последние новости о семи гномах,2012;
Последний в мире дракон,1990;
Последний дракон и другие истории,2015;
Последний леопард,2009;
Последний огнеястреб. Тлеющий камень,No data;
Последний сон старого дуба,No data;
Последний цирковой тигр,2019;
Последняя битва,2005;
Последняя битва (с иллюстрациями),1992;
Последняя жемчужина,2006;
Последняя надежда,No data;
Последняя ночь колдуна,No data;
Последняя ночь колдуна,2008;
Послушай-ка, слон...,1969;
Послушный ученик,No data;
Поспешишь - людей насмешишь,No data;
Постойко,1962;
Посторонись с дороги,No data;
Потеря,No data;
Потерянная принцесса,2002;
Потерянное слово,No data;
Потерянный кошелек,No data;
Потеха - не утеха,1966;
Потилла,2019;
Похищение в Тютюрлистане,1956;
Похищение в Тютюрлистане (Художник Ю. Киселев),1956;
Поход Матиаса,2003;
Похождения гнэльфов,2001;
Похождения Ужика,No data;
Поцелуй,No data;
Почему барсук и лиса в норах живут,No data;
Почему верблюд оглядывается, когда пьет,No data;
Почему волки колокольчика боятся,No data;
Почему ёжики колючие?,2014;
Почему кит ест только мелких рыбок,No data;
Почему ослы всегда улыбаются (Эфиопия),1990;
Почему плакал дождевой червяк,No data;
Почему племена говорят на разных языках,No data;
Почему солнце восходит, когда кричит петух,No data;
Почему старикам почет,No data;
Почему у зайца губа рассечена,No data;
Почему у зайца уши длинные?,1988;
Почему у месяца нет платья,No data;
Почта доктора Дулиттла,1992;
Почти кругосветное путешествие,No data;
Почтовая служба Доктора Дулитла,1992;
Правда, мы будем всегда?,No data;
Правдивая история про девочку Эмили и ее хвост,2005;
Правдиві історії Чарівного Лісу. Випуск 1,2010;
Праз Люстэрка і што там убачыла Аліса,No data;
Праздник игрушек,1922;
Праздник Непослушания (илл. Г. Огородникова),1972;
Праздник Непослушания. Зайка-зазнайка,1998;
Праздник Непослушания. Повесть-сказка,1976;
Праздный разговор,No data;
Практические материалы для работы с детьми 3–9 лет. Психологические игры, упражнения, сказки,2016;
Предание о графине Берте,1991;
Предание о честном Оса,No data;
Преданье старины глубокой,No data;
Преданье старины глубокой (с иллюстрациями),1993;
Предки птичницы Греты,1990;
Предпоследняя передряга (с иллюстрациями),2007;
Предсказание крестьянина,No data;
Предсказатели прошлого,No data;
Прекрасная Дженет и Тэм Лин,No data;
Прелестные приключения_иллюстрации И. Волковой,1993;
Привет кошке!,1979;
Привет, Каролинка!,1974;
Привет, Уморушка!,No data;
Привидение для Хомы и Суслика,1998;
Привидение из Дедморозовки ,2013;
Пригоди бджілки Майї,2012;
Пригоди близнят-козенят,1972;
Пригоди двієчника,1977;
Пригоди журавлика,1979;
Пригоди Незнайка і його товаришів,1976;
Пригоди Пелле Безхвостого,2005;
Пригоди Румцайса (на украинском языке),1975;
Пригоди Цибуліно,No data;
Пригоди Цибуліно,No data;
Приказка за алчния поп и хитрия старец,1981;
Приказка за големия гладник,1981;
Приказка за Еленко и за Елена Прекрасна,1981;
Приказка за змея, който искал да погуби воденичарския син,1981;
Приказка за Исъмбоши,1974;
Приказка за коня от абаносово дърво,1984;
Приказка за ловеца и за големия орел,1981;
Приказка за обущаря Маруф,1984;
Приказка за свещицата,1981;
Приказка за Синдбад Мореплавателя,1984;
Приказка за сиромаха и за трите гранатови камъка на юнака,1981;
Приказка за трите ябълки,1984;
Приказка за Химе,1974;
Приказка за шегите на Хитрата Далила,1984;
Приказката за търговеца и демона,1984;
ПРИКЛЮЧЕНИЕ БОРИСКИ И ЕГО ДРУЗЕЙ.,1988;
Приключение Лешего в большом городе,No data;
Приключение пёсика и кошечки,1972;
Приключения Абди,No data;
Приключения Алисы в стране чудес,1979;
Приключения барона Мюнхгаузена. Чудесное путешествие Нильса с дикими гусями,2015;
Приключения Берлико,2016;
Приключения Бертольдо,1971;
Приключения Бесхвостика Пелле,2004;
Приключения Бибигона,1963;
Приключения близнецов-козлят,No data;
Приключения Бориски и его друзей,1988;
Приключения Буратино, или Золотой ключик,1985;
Приключения в Абсурдии,1991;
Приключения в Волшебном лесу,2014;
Приключения в Кукарекии и на острове Сладкая Отрада,1991;
Приключения в лесу Ёлки-на-Горке (с иллюстрациями),1986;
Приключения Вахмурки и Мухмурки,No data;
Приключения веселого рыцаря,No data;
Приключения Гвоздика,1996;
Приключения Горошка,1964;
Приключения двух друзей,No data;
Приключения Джима Пуговицы,1999;
Приключения Джимми и Рэкса,1993;
Приключения доктора Дулитля,1924;
Приключения домовят,2010;
Приключения Дук-ду,1971;
Приключения Ёженьки и других нарисованных человечков,1975;
Приключения Ёженьки и других нарисованных человечков. Повесть-сказка,2012;
Приключения жёлтого чемоданчика,2010;
Приключения жёлтого чемоданчика (Художник В. Горяев),1965;
Приключения жёлтого чемоданчика. Зелёная пилюля,1975;
Приключения жёлтого чемоданчика. На старом чердаке,1999;
Приключения Зеркала,No data;
Приключения Ибрагима,1970;
Приключения Карандаша и Самоделкина,1992;
Приключения Карандаша и Самоделкина (с иллюстрациями),1992;
Приключения книжки,1977;
Приключения колдуньи Вари, или Пенек с ушами,2012;
Приключения Кольки Кочерыжкина (Рисунки Л. Владимирского),1969;
Приключения Кота в сапогах и шляпе (сборник),2016;
Приключения кота Филимона,No data;
Приключения крепкого ореха,1986;
Приключения кузнечика Мена,1959;
Приключения Кьодино,1957;
Приключения Лёшика в Заоблачной стране,No data;
Приключения Лёшика на острове мечты,No data;
Приключения Лешика на острове Страха,2015;
Приключения лисенка,1962;
Приключения Лисенка в воздухе,1976;
Приключения Лютика,No data;
Приключения Макара Пёрышкина в подводном царстве,1957;
Приключения маленького актера, или Повесть о кукле Петрушке и девочке Саше, об их друзьях и недругах,1961;
Приключения маленького актера. Повесть-сказка,1961;
Приключения маленького дракончика. Полет изумрудного дракона,No data;
Приключения маленькой трески,2013;
Приключения медвежонка Паддингтона,2006;
Приключения Морса и Крюшона,No data;
Приключения муравья Ферды,1964;
Приключения мышки Дуси,2015;
ПРИКЛЮЧЕНИЯ МЫШОНКА ДЕСПЕРО,2009;
Приключения Незнайки,1963;
Приключения Незнайки и его друзей (все иллюстрации 1959 г.),1959;
Приключения Незнайки и его друзей (иллюстрации Алексея Лаптева),1959;
Приключения Незнайки и его друзей (с иллюстрациями),1998;
Приключения Нигяр (По мотивам азербайджанских сказок),1959;
Приключения новогодних игрушек,2012;
Приключения Нодди,1991;
Приключения Нодди в Игрушечном городе,2013;
Приключения Огуречной Лошадки,2008;
Приключения Петрушки. Друзья растений,1987;
Приключения Пиноккио,1906;
Приключения Пиноккио (с иллюстрациями),1992;
Приключения Пиноккио. История Деревянного Человечка,1959;
Приключения Потеряшкина в Кактусогории,2003;
Приключения Принцессы кошек,2014;
Приключения робота,1989;
Приключения русалочки Ксюши и её друзей,2016;
Приключения Саламуры,1969;
Приключения Санта Клаусёнка,2013;
Приключения сдобной Лизы,2011;
Приключения семьи Ратон,1993;
Приключения солнечных зайчиков. Утенок Заплаткин,1997;
Приключения старого кенгуру,1993;
Приключения Сэни и Вирта,2015;
Приключения Таро в стране гор,1970;
Приключения Тимы и Тёмы,No data;
Приключения Тома Бомбадила и другие истории,1999;
Приключения Тома Бомбадила и другие стихи из Алой Книги,2004;
Приключения Тонино-невидимки,1958;
Приключения трех смельчаков,2018;
Приключения тряпичной Бальбиси,1956;
Приключения Флика, или Жизнь жуков,No data;
Приключения Флика, или Жизнь жуков с иллюстрациями,No data;
Приключения Хомы и Суслика (полная версия),1995;
Приключения Чиполлино,1955;
Приключения Чиполлино (с иллюстрациями),1955;
Приключения Эмиля из Леннеберги,No data;
Приключения Юпа Розендааля. Сказка о смысле жизни для совместного чтения детьми и родителями,2014;
Приключенията на Али Зайбак Каиреца,1984;
Прилепи, Махадео!,No data;
Прилючения Лисенка в воздухе.,1976;
Примирение с Пушком,No data;
Принц и дочь великана,No data;
Принц из страны облаков,2011;
Принц Каспиан (с иллюстрациями),1991;
Принц кролик,2001;
Принц чистозолото,No data;
Принц-краб,No data;
Принц-лягушка,1998;
Принц-самозванец,2009;
Принцеса Іванна,No data;
Принцесса,2007;
Принцесса и Гоблин (др.перевод),No data;
Принцесса из башни,1993;
Принцесса Клей-для-сердец,No data;
Принцесса Линдагуль,1993;
Принцесса на горошине,No data;
Принцесса Настиль. Необыкновенное приключение в стране Фиалия,No data;
Принцесса с хрустальной горы,2004;
Принцесса Юта и суп из каракатицы,2005;
Принцесса, которая любила читать,No data;
Про Алешу, ведьму Каргулью и кота Венедикта,No data;
Про бабку, которая ни в чем меры не знала,1990;
Про відважного Барвінка та коника Дзвоника,1964;
Про героя Буривоя,No data;
Про девочку, которая ничего не хотела уметь,1971;
Про енотиков и не только про них,2012;
Про жирафчика,No data;
Про зайца,No data;
Про зайцев,No data;
Про злыдней,No data;
Про Ивана Хвата, русского солдата,No data;
Про коалу Ушастика,1972;
Про козленка Тау (СИ),No data;
Про козленка, который умел считать до десяти (рис. В. Сутеева),1996;
Про козленка, который умел считать до десяти (рис. Сутеева),1996;
Про колокол Бим,2009;
Про комарика Зюзю,1990;
Про кота Васю (СИ),No data;
Про курицу,No data;
Про курочку, которая несла золотые яйца,No data;
Про маленького поросенка Плюха,1975;
Про Машеньку и горошинку,1959;
Про Машеньку и зубную щетку,1967;
Про попа Кирилу и его работника Гаврилу,No data;
Про сердце,No data;
Про скрипочку,No data;
Про тигра, который зашёл на чай,2006;
Про то, как Вакса гуляла-гуляла, гуляла-гуляла,2016;
Про чувства и пороки,No data;
Проданная тень,No data;
Проданный грех,No data;
Прожорливый башмак,1991;
Проницательность бедуина,No data;
Пропавшая буква,1981;
Пропавшая Принцесса Страны Оз,No data;
Пропащая,No data;
Прости, Дедушка Мороз!,No data;
Простодурсен Лето и кое-что еще,2016;
Простое Новогоднее чудо,No data;
Простое Новогоднее чудо (СИ),No data;
Просьба старого кенгуру,No data;
Профессия – призрак,2005;
Профессор и повар,2002;
Прыгуны,No data;
Прятки,No data;
Психея,No data;
Пташка Мэй и страна Навсегда,2010;
Пташка Мэй среди звёзд,2010;
Птица-Правда,1980;
Птичий король,No data;
Птичий царь — Кук,No data;
Птичий язык,No data;
Птичка-пуночка. Чукотские и эскимосские народные сказки,1980;
Птичье молоко,1948;
Пугало,No data;
Пудин и лягушка,1986;
Пудин и лягушка,2015;
ПУЗИК И ТУЗИК ИДУТ ПО СЛЕДУ,2007;
Пузырь, соломинка и лапоть,2012;
Пустая голова,1988;
Путешественники,1958;
Путешествие в Акру,No data;
Путешествие в город чудаков,1968;
Путешествие в Жаркую страну,1990;
Путешествие Голубой Стрелы,No data;
Путешествие домовёнка Кузьки,2002;
Путешествие Карандаша и Самоделкина,2003;
Путешествие на книголете,No data;
Путешествие Незнайки в Каменный город,2002;
Путешествие Нильса с дикими гусями,2012;
Путешествие по лунной дорожке,2002;
Путешествия ворона Кутха по северным странам,1985;
Путешествия Закомарика,1966;
Путешествия Закомарика. Сказка,1957;
Путешествия пана Кляксы,1993;
Путешествия пана Кляксы (пер. М.Ландман),1993;
Путник и дерево манго,No data;
Путь Чхоты,No data;
Пчелка заблудилась,No data;
Пшеничное зерно и океан,1980;
Пылесос разбушевался (с цветными иллюстрациями),No data;
Пыльца фей и заколдованный остров,2005;
Пьяный воробей,No data;
Пять забавных медвежат,No data;
Пять минут до счастья,2012;
Пять снежинок,No data;
Пятьдесят семь с половиной ложек,No data;
Раввин и работник,No data;
Раджа, который каждый день давал себя жарить.,No data;
Радидон и Харитон,1965;
Разбойник Хотценплотц,2004;
Разбойник Хотценплотц и муравейник с начинкой,2006;
Разбойник Хотценплотц и перцовый пистолет,2006;
Разбойник Хотценплотц и хрустальный шар,2006;
Разбойники,No data;
Разговор на подоконнике,No data;
Разговор с фараоном,No data;
Разговоры горных лыж,No data;
Разница существует!,No data;
Разноцветные сказки,1979;
Разноцветные сказки,2011;
Разноцветные страны,2002;
Разноцветный мост,1990;
Разные колёса,1998;
Разумная дочь,No data;
Райский сад,No data;
Райский сад - английский и русский параллельные тексты,No data;
Рапунцель - английский и русский параллельные тексты,No data;
Расмус-бродяга. Бойкая Кайса и другие дети. Рассказы и повесть.Собр. соч. Т. 6 (Сборник),No data;
Расписное яйцо,No data;
Рассеянный волшебник,No data;
Расскажи мне, музыка, сказку,1972;
Расскажу вам сказку,1991;
Рассказ о Маленьком Муке,No data;
Рассказы,1986;
Рассказы Берты Туппенхаук,1993;
Рассказы Берты Туппенхаук,1993;
Рассказы Ежика,No data;
Рассказы и сказки,1971;
Рассказы и сказки русских писателей,1954;
Растягивающийся конь,No data;
Ребячья болтовня,No data;
Редька,No data;
Редьярд Киплинг. Лучшие сказки,2019;
Резиновый человечек ,No data;
Ремесло дороже золота,No data;
Репа,No data;
Репка,1999;
Репка. Курочка Ряба,No data;
Репортаж со стадиона «Жукамо»,1957;
Речной доктор,No data;
Рибарят и страшният дух,1972;
Рике с хохолком,No data;
Рикки-Тикки-Тави и другие истории из Книги джунглей (сборник),2018;
Римские фантазии,1987;
Ринкитинк в Стране Оз,1993;
Рип Ван Уинкль,1900;
Робот и бабочка,1983;
Рождественские грезы,No data;
Рождественские рассказы,No data;
Рождественские сказки,No data;
Рождественское чудо Машеньки Лисициной,No data;
Рождество в лесу,2015;
Рождество в Смоланде в давние-предавние дни,No data;
Рождество, заглянувшее в окно,No data;
Роза с могилы Гомера,No data;
Роза с могилы Гомера (сборник),2013;
Розина в печи,No data;
Розовое облако,1991;
Розочка и улитка,No data;
Ромашка,No data;
Ростик и Кеша. Повесть-сказка,1972;
Румп: Настоящая история о Румпельштильцхене (ЛП),2013;
Румпельштильцхен,No data;
Румынские сказки,1973;
Русалка,2011;
Русалочий риф,2014;
Русалчин тиждень: Казки про русалок, водяників, болотяників, криничників,2005;
Рускія народныя казкі,1985;
Русская пленница французского кота,No data;
Русская сатирическая сказка,1955;
Русские народные россказни,No data;
Русские народные сказки,1978;
Русские народные сказки,2011;
Русские народные сказки,1997;
Русские народные сказки,1971;
Русские народные сказки (др. сб.),No data;
Русские народные сказки (Сост. В. П. Аникин),1978;
Русские народные сказки и былины,2018;
Русские народные сказки Пермского края,2004;
Русские народные сказки. Антология,1978;
Русские сказки, богатырские, народные,2017;
Русские солдатские сказки,2015;
Ручка из берёзового сучка,1959;
Рыбак Палунко,1979;
Рыбий рай,2002;
Рыжая девочка с зеленым бантом,No data;
Рыжее и черное,No data;
Рыжий граф и лесная дева,1983;
Рыжий кот и бродяги,No data;
Рыжий, честный, влюбленный,No data;
Рыжик,No data;
Рыцари и львы,1984;
Рыцари Света и Тьмы,2004;
Рыцари Света и Тьмы (иллюстр. М. Мисуно),2004;
Рыцари Серебряного Щита,1964;
Рыцарская сказка,1987;
Рыцарь Нильс из Дубовой Рощи,No data;
Рыцарь Рыжик,2015;
Рэдволл,1995;
С днем рождения, Мэри Поппинс,2012;
С каких пор женщины Кореи стали вести замкнутую жизнь,No data;
С колокольчиком,2005;
С крепостного вала,No data;
С новым годом! Невезучий Дед Мороз,No data;
С чего живое начиналось: древняя сказка,2009;
Садко,1970;
Садовник и господа,No data;
Садовник Флоренций,2009;
Салавей i ружа,No data;
Саламандастрон,2003;
Салаточка,1998;
Сальная Свеча,2012;
Сальная Свеча[другой перевод],2012;
Сам знаю,No data;
Самба-храбрец. Сказки и легенды Сенегала,1977;
Самоходные лапотки,2005;
Сампо-Лопаренок,2004;
Самые красивые сказки,2008;
Самые красивые сказки (с иллюстрациями),No data;
Самые новые приключения Лисенка,No data;
Самые прекрасные сказки тысячи и одной ночи (+16),2011;
Самый большой друг,1967;
Самый быстроногий,1988;
Самый ловкий враль,No data;
Самый сильный,1975;
Самый смелый,No data;
Самый, самый, самый, самый...,1990;
Санины сказки,1987;
Санный поезд,2004;
Сварливые старухи и разумная девочка,No data;
Сватовство мышки,No data;
Сватовство мышонка,No data;
Свен, не умевший лгать,1955;
Сверкающий берег,2014;
Свет и тьма: древняя сказка,2009;
Свет под землёй,1981;
Свет тьмы,No data;
Светлоликия,1981;
Светлячки,2008;
Световая азбука,2005;
Светосолнышко,2009;
Свинка Милли, или Зеркальный лабиринт,2018;
Свинья для пиратов,2018;
Свиток Рифея,2016;
Свободу Змею Горынычу!,2007;
Своим умом,No data;
Святой Крест,No data;
Святой Крест,No data;
Себялюбцы,No data;
Северные сказки,No data;
Северные сказки,2003;
Седрик,No data;
Седьмая принцесса,1992;
Седьмая принцесса (сборник),1993;
Сеем разумное, доброе, вечное,No data;
Секрет,1957;
Секрет Волшебницы Виллины,1999;
Секрет Волшебницы Виллины (иллюстр. М. Мисуно),1999;
Секрет платформы №13,2006;
Секундочка,1971;
Семейная библиотека. Выпуск восьмой,1995;
Семеро підземних королів,1993;
Семиглавая Фея,1985;
Семь братьев чампа,No data;
Семь диких сестер,2017;
Семь королей и одна королева,No data;
Семь лет в Лапландии,No data;
Семь разноцветных сказок,1981;
Семь Симеонов,No data;
Семь Симеонов ,No data;
Семь страхов,1975;
Семь суббот на неделе,1988;
Семь суббот на неделе (Рисунки Г. Акулова),1982;
